source_row_index,original_scene_id,scene_id,stac_item_id,timestamp,lat,lon,category_name,original_matched_category,polarization,center_x,center_y,patch_name,patch_file,patch_cal_file,patch_uint8_file,patch_rgb_file,patch_status
304,S1A_IW_GRDH_1SDV_20260310T114249_20260310T114314_063565_07FD00_A2B2,S1A_IW_GRDH_1SDV_20260310T114249_20260310T114314_063565_07FD00_A2B2,S1A_IW_GRDH_1SDV_20260310T114249_20260310T114314_063565_07FD00_rtc,2026-03-10 11:42:49 UTC,5.095392435171893,98.04419280901315,Fishing,fishing,vh,10604,5271,Fishing112_Fishing_x10604_y5271,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Fishing112_Fishing_x10604_y5271_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Fishing112_Fishing_x10604_y5271_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Fishing112_Fishing_x10604_y5271_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Fishing112_Fishing_x10604_y5271_vh.png,success
305,S1A_IW_GRDH_1SDV_20260303T223354_20260303T223421_063469_07F964_1054,S1A_IW_GRDH_1SDV_20260303T223354_20260303T223421_063469_07F964_1054,S1A_IW_GRDH_1SDV_20260303T223354_20260303T223421_063469_07F964_rtc,2026-03-03 22:33:54 UTC,-5.926704123496298,105.94837419845696,Fishing,fishing,vv,10875,2494,Fishing112_Fishing_x10875_y2494,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Fishing112_Fishing_x10875_y2494.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Fishing112_Fishing_x10875_y2494.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Fishing112_Fishing_x10875_y2494.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Fishing112_Fishing_x10875_y2494.png,success
305,S1A_IW_GRDH_1SDV_20260303T223354_20260303T223421_063469_07F964_1054,S1A_IW_GRDH_1SDV_20260303T223354_20260303T223421_063469_07F964_1054,S1A_IW_GRDH_1SDV_20260303T223354_20260303T223421_063469_07F964_rtc,2026-03-03 22:33:54 UTC,-5.926704123496298,105.94837419845696,Fishing,fishing,vh,10875,2494,Fishing112_Fishing_x10875_y2494,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Fishing112_Fishing_x10875_y2494_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Fishing112_Fishing_x10875_y2494_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Fishing112_Fishing_x10875_y2494_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Fishing112_Fishing_x10875_y2494_vh.png,success
306,S1A_IW_GRDH_1SDV_20260307T202245_20260307T202310_063526_07FB88_8E99,S1A_IW_GRDH_1SDV_20260307T202245_20260307T202310_063526_07FB88_8E99,S1A_IW_GRDH_1SDV_20260307T202245_20260307T202310_063526_07FB88_rtc,2026-03-07 20:22:45 UTC,-8.572132622193644,138.43583327070436,Fishing,fishing,vv,10883,11782,Fishing112_Fishing_x10883_y11782,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Fishing112_Fishing_x10883_y11782.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Fishing112_Fishing_x10883_y11782.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Fishing112_Fishing_x10883_y11782.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Fishing112_Fishing_x10883_y11782.png,success
306,S1A_IW_GRDH_1SDV_20260307T202245_20260307T202310_063526_07FB88_8E99,S1A_IW_GRDH_1SDV_20260307T202245_20260307T202310_063526_07FB88_8E99,S1A_IW_GRDH_1SDV_20260307T202245_20260307T202310_063526_07FB88_rtc,2026-03-07 20:22:45 UTC,-8.572132622193644,138.43583327070436,Fishing,fishing,vh,10883,11782,Fishing112_Fishing_x10883_y11782,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Fishing112_Fishing_x10883_y11782_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Fishing112_Fishing_x10883_y11782_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Fishing112_Fishing_x10883_y11782_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Fishing112_Fishing_x10883_y11782_vh.png,success
307,S1A_IW_GRDH_1SDV_20260302T215107_20260302T215132_063454_07F8CE_E5BD,S1A_IW_GRDH_1SDV_20260302T215107_20260302T215132_063454_07F8CE_E5BD,S1A_IW_GRDH_1SDV_20260302T215107_20260302T215132_063454_07F8CE_rtc,2026-03-02 21:51:07 UTC,-0.2782666130994196,117.57658836947402,Fishing,fishing,vv,11206,5657,Fishing112_Fishing_x11206_y5657,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Fishing112_Fishing_x11206_y5657.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Fishing112_Fishing_x11206_y5657.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Fishing112_Fishing_x11206_y5657.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Fishing112_Fishing_x11206_y5657.png,success
307,S1A_IW_GRDH_1SDV_20260302T215107_20260302T215132_063454_07F8CE_E5BD,S1A_IW_GRDH_1SDV_20260302T215107_20260302T215132_063454_07F8CE_E5BD,S1A_IW_GRDH_1SDV_20260302T215107_20260302T215132_063454_07F8CE_rtc,2026-03-02 21:51:07 UTC,-0.2782666130994196,117.57658836947402,Fishing,fishing,vh,11206,5657,Fishing112_Fishing_x11206_y5657,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Fishing112_Fishing_x11206_y5657_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Fishing112_Fishing_x11206_y5657_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Fishing112_Fishing_x11206_y5657_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Fishing112_Fishing_x11206_y5657_vh.png,success
308,S1A_IW_GRDH_1SDV_20260314T215107_20260314T215132_063629_07FF74_5644,S1A_IW_GRDH_1SDV_20260314T215107_20260314T215132_063629_07FF74_5644,S1A_IW_GRDH_1SDV_20260314T215107_20260314T215132_063629_07FF74_rtc,2026-03-14 21:51:07 UTC,-0.2382910764555137,117.63016481882823,Fishing,fishing,vv,11805,5217,Fishing112_Fishing_x11805_y5217,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Fishing112_Fishing_x11805_y5217.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Fishing112_Fishing_x11805_y5217.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Fishing112_Fishing_x11805_y5217.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Fishing112_Fishing_x11805_y5217.png,success
308,S1A_IW_GRDH_1SDV_20260314T215107_20260314T215132_063629_07FF74_5644,S1A_IW_GRDH_1SDV_20260314T215107_20260314T215132_063629_07FF74_5644,S1A_IW_GRDH_1SDV_20260314T215107_20260314T215132_063629_07FF74_rtc,2026-03-14 21:51:07 UTC,-0.2382910764555137,117.63016481882823,Fishing,fishing,vh,11805,5217,Fishing112_Fishing_x11805_y5217,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Fishing112_Fishing_x11805_y5217_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Fishing112_Fishing_x11805_y5217_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Fishing112_Fishing_x11805_y5217_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Fishing112_Fishing_x11805_y5217_vh.png,success
309,S1A_IW_GRDH_1SDV_20260225T092002_20260225T092032_063373_07F5C5_3808,S1A_IW_GRDH_1SDV_20260225T092002_20260225T092032_063373_07F5C5_3808,S1A_IW_GRDH_1SDV_20260225T092002_20260225T092032_063373_07F5C5_rtc,2026-02-25 09:20:02 UTC,-5.517773439685314,135.3324291162323,Fishing,fishing,vv,12218,9591,Fishing112_Fishing_x12218_y9591,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Fishing112_Fishing_x12218_y9591.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Fishing112_Fishing_x12218_y9591.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Fishing112_Fishing_x12218_y9591.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Fishing112_Fishing_x12218_y9591.png,success
309,S1A_IW_GRDH_1SDV_20260225T092002_20260225T092032_063373_07F5C5_3808,S1A_IW_GRDH_1SDV_20260225T092002_20260225T092032_063373_07F5C5_3808,S1A_IW_GRDH_1SDV_20260225T092002_20260225T092032_063373_07F5C5_rtc,2026-02-25 09:20:02 UTC,-5.517773439685314,135.3324291162323,Fishing,fishing,vh,12218,9591,Fishing112_Fishing_x12218_y9591,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Fishing112_Fishing_x12218_y9591_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Fishing112_Fishing_x12218_y9591_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Fishing112_Fishing_x12218_y9591_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Fishing112_Fishing_x12218_y9591_vh.png,success
310,S1A_IW_GRDH_1SDV_20260305T203833_20260305T203858_063497_07FA75_313F,S1A_IW_GRDH_1SDV_20260305T203833_20260305T203858_063497_07FA75_313F,S1A_IW_GRDH_1SDV_20260305T203833_20260305T203858_063497_07FA75_rtc,2026-03-05 20:38:33 UTC,-6.821616049421859,135.0026735777023,Fishing,fishing,vv,12470,18419,Fishing112_Fishing_x12470_y18419,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Fishing112_Fishing_x12470_y18419.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Fishing112_Fishing_x12470_y18419.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Fishing112_Fishing_x12470_y18419.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Fishing112_Fishing_x12470_y18419.png,success
310,S1A_IW_GRDH_1SDV_20260305T203833_20260305T203858_063497_07FA75_313F,S1A_IW_GRDH_1SDV_20260305T203833_20260305T203858_063497_07FA75_313F,S1A_IW_GRDH_1SDV_20260305T203833_20260305T203858_063497_07FA75_rtc,2026-03-05 20:38:33 UTC,-6.821616049421859,135.0026735777023,Fishing,fishing,vh,12470,18419,Fishing112_Fishing_x12470_y18419,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Fishing112_Fishing_x12470_y18419_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Fishing112_Fishing_x12470_y18419_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Fishing112_Fishing_x12470_y18419_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Fishing112_Fishing_x12470_y18419_vh.png,success
311,S1A_IW_GRDH_1SDV_20260221T095218_20260221T095242_063315_07F387_A808,S1A_IW_GRDH_1SDV_20260221T095218_20260221T095242_063315_07F387_A808,S1A_IW_GRDH_1SDV_20260221T095218_20260221T095242_063315_07F387_rtc,2026-02-21 09:52:18 UTC,-7.90793622972759,127.75149477652538,Fishing,fishing,vv,12777,6839,Fishing112_Fishing_x12777_y6839,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Fishing112_Fishing_x12777_y6839.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Fishing112_Fishing_x12777_y6839.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Fishing112_Fishing_x12777_y6839.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Fishing112_Fishing_x12777_y6839.png,success
311,S1A_IW_GRDH_1SDV_20260221T095218_20260221T095242_063315_07F387_A808,S1A_IW_GRDH_1SDV_20260221T095218_20260221T095242_063315_07F387_A808,S1A_IW_GRDH_1SDV_20260221T095218_20260221T095242_063315_07F387_rtc,2026-02-21 09:52:18 UTC,-7.90793622972759,127.75149477652538,Fishing,fishing,vh,12777,6839,Fishing112_Fishing_x12777_y6839,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Fishing112_Fishing_x12777_y6839_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Fishing112_Fishing_x12777_y6839_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Fishing112_Fishing_x12777_y6839_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Fishing112_Fishing_x12777_y6839_vh.png,success
312,S1A_IW_GRDH_1SDV_20260307T111659_20260307T111724_063520_07FB52_CF91,S1A_IW_GRDH_1SDV_20260307T111659_20260307T111724_063520_07FB52_CF91,S1A_IW_GRDH_1SDV_20260307T111659_20260307T111724_063520_07FB52_rtc,2026-03-07 11:16:59 UTC,0.3198316318455307,105.28228582709788,Fishing,fishing,vv,12796,11800,Fishing112_Fishing_x12796_y11800,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Fishing112_Fishing_x12796_y11800.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Fishing112_Fishing_x12796_y11800.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Fishing112_Fishing_x12796_y11800.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Fishing112_Fishing_x12796_y11800.png,success
312,S1A_IW_GRDH_1SDV_20260307T111659_20260307T111724_063520_07FB52_CF91,S1A_IW_GRDH_1SDV_20260307T111659_20260307T111724_063520_07FB52_CF91,S1A_IW_GRDH_1SDV_20260307T111659_20260307T111724_063520_07FB52_rtc,2026-03-07 11:16:59 UTC,0.3198316318455307,105.28228582709788,Fishing,fishing,vh,12796,11800,Fishing112_Fishing_x12796_y11800,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Fishing112_Fishing_x12796_y11800_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Fishing112_Fishing_x12796_y11800_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Fishing112_Fishing_x12796_y11800_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Fishing112_Fishing_x12796_y11800_vh.png,success
313,S1A_IW_GRDH_1SDV_20260307T111519_20260307T111544_063520_07FB52_E555,S1A_IW_GRDH_1SDV_20260307T111519_20260307T111544_063520_07FB52_E555,S1A_IW_GRDH_1SDV_20260307T111519_20260307T111544_063520_07FB52_rtc,2026-03-07 11:15:19 UTC,-5.96151181237332,106.61878923365605,Fishing,fishing,vv,13330,14577,Fishing112_Fishing_x13330_y14577,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Fishing112_Fishing_x13330_y14577.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Fishing112_Fishing_x13330_y14577.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Fishing112_Fishing_x13330_y14577.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Fishing112_Fishing_x13330_y14577.png,success
313,S1A_IW_GRDH_1SDV_20260307T111519_20260307T111544_063520_07FB52_E555,S1A_IW_GRDH_1SDV_20260307T111519_20260307T111544_063520_07FB52_E555,S1A_IW_GRDH_1SDV_20260307T111519_20260307T111544_063520_07FB52_rtc,2026-03-07 11:15:19 UTC,-5.96151181237332,106.61878923365605,Fishing,fishing,vh,13330,14577,Fishing112_Fishing_x13330_y14577,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Fishing112_Fishing_x13330_y14577_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Fishing112_Fishing_x13330_y14577_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Fishing112_Fishing_x13330_y14577_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Fishing112_Fishing_x13330_y14577_vh.png,success
314,S1A_IW_GRDH_1SDV_20260314T092801_20260314T092830_063621_07FF2B_5828,S1A_IW_GRDH_1SDV_20260314T092801_20260314T092830_063621_07FF2B_5828,S1A_IW_GRDH_1SDV_20260314T092801_20260314T092830_063621_07FF2B_rtc,2026-03-14 09:28:01 UTC,-6.158791881567179,133.57501640117752,Fishing,fishing,vv,13449,6876,Fishing112_Fishing_x13449_y6876,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Fishing112_Fishing_x13449_y6876.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Fishing112_Fishing_x13449_y6876.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Fishing112_Fishing_x13449_y6876.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Fishing112_Fishing_x13449_y6876.png,success
314,S1A_IW_GRDH_1SDV_20260314T092801_20260314T092830_063621_07FF2B_5828,S1A_IW_GRDH_1SDV_20260314T092801_20260314T092830_063621_07FF2B_5828,S1A_IW_GRDH_1SDV_20260314T092801_20260314T092830_063621_07FF2B_rtc,2026-03-14 09:28:01 UTC,-6.158791881567179,133.57501640117752,Fishing,fishing,vh,13449,6876,Fishing112_Fishing_x13449_y6876,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Fishing112_Fishing_x13449_y6876_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Fishing112_Fishing_x13449_y6876_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Fishing112_Fishing_x13449_y6876_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Fishing112_Fishing_x13449_y6876_vh.png,success
315,S1A_IW_GRDH_1SDV_20260308T101800_20260308T101825_063534_07FBDD_64BC,S1A_IW_GRDH_1SDV_20260308T101800_20260308T101825_063534_07FBDD_64BC,S1A_IW_GRDH_1SDV_20260308T101800_20260308T101825_063534_07FBDD_rtc,2026-03-08 10:18:00 UTC,-4.3284334155727855,120.84102715500012,Fishing,fishing,vv,13749,7996,Fishing112_Fishing_x13749_y7996,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Fishing112_Fishing_x13749_y7996.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Fishing112_Fishing_x13749_y7996.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Fishing112_Fishing_x13749_y7996.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Fishing112_Fishing_x13749_y7996.png,success
315,S1A_IW_GRDH_1SDV_20260308T101800_20260308T101825_063534_07FBDD_64BC,S1A_IW_GRDH_1SDV_20260308T101800_20260308T101825_063534_07FBDD_64BC,S1A_IW_GRDH_1SDV_20260308T101800_20260308T101825_063534_07FBDD_rtc,2026-03-08 10:18:00 UTC,-4.3284334155727855,120.84102715500012,Fishing,fishing,vh,13749,7996,Fishing112_Fishing_x13749_y7996,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Fishing112_Fishing_x13749_y7996_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Fishing112_Fishing_x13749_y7996_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Fishing112_Fishing_x13749_y7996_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Fishing112_Fishing_x13749_y7996_vh.png,success
316,S1A_IW_GRDH_1SDV_20260305T203833_20260305T203858_063497_07FA75_313F,S1A_IW_GRDH_1SDV_20260305T203833_20260305T203858_063497_07FA75_313F,S1A_IW_GRDH_1SDV_20260305T203833_20260305T203858_063497_07FA75_rtc,2026-03-05 20:38:33 UTC,-6.224533422036006,135.1280280887062,Fishing,fishing,vv,13857,11819,Fishing112_Fishing_x13857_y11819,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Fishing112_Fishing_x13857_y11819.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Fishing112_Fishing_x13857_y11819.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Fishing112_Fishing_x13857_y11819.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Fishing112_Fishing_x13857_y11819.png,success
316,S1A_IW_GRDH_1SDV_20260305T203833_20260305T203858_063497_07FA75_313F,S1A_IW_GRDH_1SDV_20260305T203833_20260305T203858_063497_07FA75_313F,S1A_IW_GRDH_1SDV_20260305T203833_20260305T203858_063497_07FA75_rtc,2026-03-05 20:38:33 UTC,-6.224533422036006,135.1280280887062,Fishing,fishing,vh,13857,11819,Fishing112_Fishing_x13857_y11819,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Fishing112_Fishing_x13857_y11819_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Fishing112_Fishing_x13857_y11819_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Fishing112_Fishing_x13857_y11819_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Fishing112_Fishing_x13857_y11819_vh.png,success
317,S1A_IW_GRDH_1SDV_20260313T102640_20260313T102705_063607_07FEA8_C2FA,S1A_IW_GRDH_1SDV_20260313T102640_20260313T102705_063607_07FEA8_C2FA,S1A_IW_GRDH_1SDV_20260313T102640_20260313T102705_063607_07FEA8_rtc,2026-03-13 10:26:40 UTC,-2.840297792504901,118.51963329730054,Fishing,fishing,vv,14567,8953,Fishing112_Fishing_x14567_y8953,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Fishing112_Fishing_x14567_y8953.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Fishing112_Fishing_x14567_y8953.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Fishing112_Fishing_x14567_y8953.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Fishing112_Fishing_x14567_y8953.png,success
317,S1A_IW_GRDH_1SDV_20260313T102640_20260313T102705_063607_07FEA8_C2FA,S1A_IW_GRDH_1SDV_20260313T102640_20260313T102705_063607_07FEA8_C2FA,S1A_IW_GRDH_1SDV_20260313T102640_20260313T102705_063607_07FEA8_rtc,2026-03-13 10:26:40 UTC,-2.840297792504901,118.51963329730054,Fishing,fishing,vh,14567,8953,Fishing112_Fishing_x14567_y8953,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Fishing112_Fishing_x14567_y8953_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Fishing112_Fishing_x14567_y8953_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Fishing112_Fishing_x14567_y8953_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Fishing112_Fishing_x14567_y8953_vh.png,success
318,S1A_IW_GRDH_1SDV_20260223T111519_20260223T111544_063345_07F4B1_92F4,S1A_IW_GRDH_1SDV_20260223T111519_20260223T111544_063345_07F4B1_92F4,S1A_IW_GRDH_1SDV_20260223T111519_20260223T111544_063345_07F4B1_rtc,2026-02-23 11:15:19 UTC,-6.011291442517575,106.80121737800091,Fishing,fishing,vv,15343,15136,Fishing112_Fishing_x15343_y15136,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Fishing112_Fishing_x15343_y15136.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Fishing112_Fishing_x15343_y15136.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Fishing112_Fishing_x15343_y15136.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Fishing112_Fishing_x15343_y15136.png,success
318,S1A_IW_GRDH_1SDV_20260223T111519_20260223T111544_063345_07F4B1_92F4,S1A_IW_GRDH_1SDV_20260223T111519_20260223T111544_063345_07F4B1_92F4,S1A_IW_GRDH_1SDV_20260223T111519_20260223T111544_063345_07F4B1_rtc,2026-02-23 11:15:19 UTC,-6.011291442517575,106.80121737800091,Fishing,fishing,vh,15343,15136,Fishing112_Fishing_x15343_y15136,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch\Fishing112_Fishing_x15343_y15136_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Cal\Fishing112_Fishing_x15343_y15136_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_Uint8\Fishing112_Fishing_x15343_y15136_vh.tif,data\opensarship_like\FULL_FISHING_CARGO_PASSENGER_64_FINAL\Patch_RGB\Fishing112_Fishing_x15343_y15136_vh.png,success
